# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,137.44165087545687,-43.363422958383204,-0.23288547951865285,-4.293955991017059,0.0,0.0
 0.05070153194577988,0.006426613354122344,0.1267538298644497,2.5,137.44165087545687,-43.39069014284987,-0.23288547951865285,-4.293955991017059,0.0,0.0
 0.0722307727241806,0.013043211320830582,0.30733076167490125,8.387519730450315,137.3546307670359,-43.417957327316536,-0.19617761937697845,-5.097421424400007,-4.041949705364553,-187.74232435635406
 0.08910200938430599,0.01984792019080238,0.4033319552712164,5.690228613958741,137.27920201306083,-43.4452245117832,-0.16404670500917706,-6.095824966091567,-4.470849143699601,-25.421932427083885
 0.10361247434659934,0.026838862100561765,0.48178620932726324,5.406736052905038,137.21436808068168,-43.47249169624987,-0.1358074085654746,-7.363368541988535,-4.468080971052299,0.1907707750575528
 0.11664331228071527,0.03401415574954115,0.5506394665682862,5.283870276734763,137.15925298384164,-43.499758880716534,-0.11089252615525629,-9.017740281251589,-4.229589618003355,18.302073454889026
 0.1286420102728454,0.04137191701759714,0.6132133063839017,5.215052487916384,137.11308383803703,-43.5270260651832,-0.08882998181599208,-11.257460370435084,-3.847846310900753,31.815394249691554
 0.13987174053394721,0.04891025949998962,0.6712843770169807,5.171190160660304,137.07517635875774,-43.55429324964987,-0.06922479841918684,-14.445690313817265,-3.375635780904147,42.05003317241513
 0.1505022192175739,0.056627294973536656,0.7259348993788024,5.140927703095413,137.0449227411115,-43.58156043411653,-0.05174485856192855,-19.32559152332389,-2.845931829282751,49.828795803641334
 0.1606500965515934,0.0645211338050907,0.7778807894229192,5.1188921913723355,137.021781477399,-43.608827618583206,-0.03610958510105509,-27.693477983793862,-2.2804043595337937,55.72864660603417
 0.17039939590443423,0.07258988531149028,0.8276237311400692,5.102206827063474,137.00526876142933,-43.63609480304987,-0.02208088908758604,-45.28803147524544,-1.6937336081323895,60.17568341774792
 0.17981285613492862,0.08083165807850134,0.8755306300984086,5.089191199124386,136.9949511987197,-43.66336198751654,-0.00945587942487507,-105.75430957477676,-1.0960435862065043,63.49312657525245
 0.1889386781418174,0.08924456024494316,0.9218788356918648,5.078797894421951,136.99043959751157,-43.690629171983204,0.001939031823772448,515.7212933485889,-0.494377515220957,65.93006860438108
 0.19781476158993413,0.09782669975720619,0.9668835993293771,5.070340302744789,136.99138365832727,-43.71789635644987,0.012252928372933165,81.6131433697931,0.10636006536012767,67.68047913165398
 0.2064714843250324,0.10657618459845525,1.0107156147874174,5.063349814858409,136.9974674143297,-43.745163540916536,0.02161430914985588,46.26564712602289,0.7027781977779384,68.89652708867088
 0.21493359253141492,0.11549112299615073,1.0535126921411169,5.057495875722774,137.0084053018891,-43.7724307253832,0.030134319501294998,33.18475467670759,1.2925724054374461,69.69825878788187
 0.22322152549515925,0.12456962361096507,1.0953877950664366,5.052538806539927,137.02393876187907,-43.79969790984987,0.03790940929690952,26.37867533540077,1.8742260655257883,70.18078725211625
 0.23135236822618188,0.13380979570965715,1.1364347343033556,5.048300722913687,137.0438332906809,-43.826965094316535,0.0450235389223979,22.210604140282918,2.4467978855286803,70.41973863524461
 0.23934055178689642,0.14320974932414013,1.1767323000326946,5.044646936697879,137.06787587249832,-43.8542322787832,0.051550019433698524,19.39863478201319,3.0097683202548584,70.4754003769814
 0.24719837814888523,0.15276759539859816,1.216347324839454,5.041473682644846,137.09587273741604,-43.88149946324987,0.05755304775712485,17.37527444628167,3.5629274086748355,70.3959419485025
 0.2549364202512349,0.16248144592628566,1.2553369960003002,5.038699795779971,137.12764739782494,-43.90876664771653,0.06308899646385546,15.850624610472503,4.106292003659972,70.21990676687348
 0.2625638315361692,0.17234941407738463,1.2937506294685155,5.036260932210406,137.16303892381146,-43.9360338321832,0.06820750056647452,14.661144180549579,4.640044264617442,69.97816703705779
 0.2700885886661107,0.1823696143191289,1.3316310505057027,5.034105471186386,137.20190042470855,-43.963301016649865,0.07295237423488579,13.70757306376741,5.164485740336911,69.69546879229925
 0.27751768414227546,0.1925401625292295,1.3690156820209685,5.032191554841253,137.2440977083582,-43.99056820111653,0.07736238982644549,12.926177723353641,5.680002873165262,69.39164188726835
 0.2848572808292034,0.20285917610351925,1.4059374124286976,5.030484913903765,137.2895080946075,-44.0178353855832,0.08147194186671161,12.274164296169639,6.187041084996005,69.08257135351758
 0.29211283714248254,0.21332477405857642,1.4424252949292151,5.028957246701725,137.3380193629241,-44.04510257004987,0.08531161083202361,11.721733891169569,6.686085287186283,68.78097014793039
 0.2992892093812045,0.22393507713006625,1.4785051163092118,5.027584994172773,137.38952881667075,-44.07236975451654,0.08890864849680305,11.247499730422263,7.177645199162774,68.49699202114304
 0.3063907360658113,0.23468820786737413,1.5141998636175353,5.026348402758976,137.44394244939056,-44.0996369389832,0.09228739318449335,10.835716184992705,7.662244350607946,68.23872851109385
 0.313421307970646,0.2455822907250763,1.5495301100911414,5.0252307994048975,137.50117420073428,-44.12690412344987,0.0954696278423362,10.47453543708639,8.140411920737547,68.01261356857478
 0.3203844266825328,0.25661545215173814,1.5845143366329513,5.02421802490426,137.56114529059002,-44.154171307916535,0.09847488931452095,10.154873054044058,8.612676637749217,67.82373481662215
